_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.srcip,_source.data.dstuser,_source.data.srcport,_source.rule.mail,_source.rule.level,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.uid,_source.data.euid,_source.data.tty,_source.data.srcuser,_source.data.pwd,_source.data.command,_source.decoder.ftscomment
wazuh-alerts-4.x-2026.02.11,AKgcTJwB92Rb1F_ZnILH,1,1,wazuh-manager,sshd,Feb 11 09:51:06,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,46298,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",399,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:06 wazuh-manager sshd[4414]: Failed password for cyber from 192.168.217.133 port 46298 ssh2,log,"Feb 11, 2026 @ 12:51:06.522",journald,1770803466.411785,"Feb 11, 2026 @ 12:51:06.522", , , , , , , 
wazuh-alerts-4.x-2026.02.11,AagcTJwB92Rb1F_ZnILH,1,1,wazuh-manager,sshd,Feb 11 09:51:06,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,46300,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",400,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:06 wazuh-manager sshd[4417]: Failed password for cyber from 192.168.217.133 port 46300 ssh2,log,"Feb 11, 2026 @ 12:51:06.522",journald,1770803466.412267,"Feb 11, 2026 @ 12:51:06.522", , , , , , , 
wazuh-alerts-4.x-2026.02.11,gqgcTJwB92Rb1F_ZXoEv,1,1,wazuh-manager,sshd,Feb 11 09:50:49,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49182,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",334,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:49 wazuh-manager sshd[4388]: Failed password for cyber from 192.168.217.133 port 49182 ssh2,log,"Feb 11, 2026 @ 12:50:50.480",journald,1770803450.343399,"Feb 11, 2026 @ 12:50:50.480", , , , , , , 
wazuh-alerts-4.x-2026.02.11,hagcTJwB92Rb1F_ZXoEv,1,1,wazuh-manager,sshd,Feb 11 09:50:49,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49206,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",48,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:49 wazuh-manager sshd[4392]: Failed password for cyber from 192.168.217.133 port 49206 ssh2,log,"Feb 11, 2026 @ 12:50:50.483",journald,1770803450.344845,"Feb 11, 2026 @ 12:50:50.483", , , , , , , 
wazuh-alerts-4.x-2026.02.11,iqgcTJwB92Rb1F_ZYoEh,1,1,wazuh-manager,sshd,Feb 11 09:50:51,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49136,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",341,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:51 wazuh-manager sshd[4380]: Failed password for cyber from 192.168.217.133 port 49136 ssh2,log,"Feb 11, 2026 @ 12:50:52.485",journald,1770803452.347255,"Feb 11, 2026 @ 12:50:52.485", , , , , , , 
wazuh-alerts-4.x-2026.02.11,i6gcTJwB92Rb1F_ZYoEh,1,1,wazuh-manager,sshd,Feb 11 09:50:51,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49154,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",342,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:51 wazuh-manager sshd[4384]: Failed password for cyber from 192.168.217.133 port 49154 ssh2,log,"Feb 11, 2026 @ 12:50:52.485",journald,1770803452.347737,"Feb 11, 2026 @ 12:50:52.485", , , , , , , 
wazuh-alerts-4.x-2026.02.11,jqgcTJwB92Rb1F_ZYoEh,1,1,wazuh-manager,sshd,Feb 11 09:50:51,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49172,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",49,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:51 wazuh-manager sshd[4387]: Failed password for cyber from 192.168.217.133 port 49172 ssh2,log,"Feb 11, 2026 @ 12:50:52.485",journald,1770803452.349183,"Feb 11, 2026 @ 12:50:52.485", , , , , , , 
wazuh-alerts-4.x-2026.02.11,kKgcTJwB92Rb1F_ZYoEh,1,1,wazuh-manager,sshd,Feb 11 09:50:51,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49182,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",346,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:51 wazuh-manager sshd[4388]: Failed password for cyber from 192.168.217.133 port 49182 ssh2,log,"Feb 11, 2026 @ 12:50:52.485",journald,1770803452.350147,"Feb 11, 2026 @ 12:50:52.485", , , , , , , 
wazuh-alerts-4.x-2026.02.11,lKgcTJwB92Rb1F_ZbYH_,1,1,wazuh-manager,sshd,Feb 11 09:50:52,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49074,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",350,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:52 wazuh-manager sshd[4370]: Failed password for cyber from 192.168.217.133 port 49074 ssh2,log,"Feb 11, 2026 @ 12:50:54.491",journald,1770803454.352075,"Feb 11, 2026 @ 12:50:54.491", , , , , , , 
wazuh-alerts-4.x-2026.02.11,magcTJwB92Rb1F_ZbYH_,1,1,wazuh-manager,sshd,Feb 11 09:50:54,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49152,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",354,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:54 wazuh-manager sshd[4382]: Failed password for cyber from 192.168.217.133 port 49152 ssh2,log,"Feb 11, 2026 @ 12:50:54.492",journald,1770803454.354485,"Feb 11, 2026 @ 12:50:54.492", , , , , , , 
wazuh-alerts-4.x-2026.02.11,m6gcTJwB92Rb1F_ZbYH_,1,1,wazuh-manager,sshd,Feb 11 09:50:54,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49206,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",356,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:54 wazuh-manager sshd[4392]: Failed password for cyber from 192.168.217.133 port 49206 ssh2,log,"Feb 11, 2026 @ 12:50:54.492",journald,1770803454.355449,"Feb 11, 2026 @ 12:50:54.492", , , , , , , 
wazuh-alerts-4.x-2026.02.11,nqgcTJwB92Rb1F_ZbYH_,1,1,wazuh-manager,sshd,Feb 11 09:50:54,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49172,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",51,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:54 wazuh-manager sshd[4387]: Failed password for cyber from 192.168.217.133 port 49172 ssh2,log,"Feb 11, 2026 @ 12:50:54.492",journald,1770803454.356895,"Feb 11, 2026 @ 12:50:54.492", , , , , , , 
wazuh-alerts-4.x-2026.02.11,TKgdTJwB92Rb1F_Zd4PO,1,1,wazuh-manager,sshd,Feb 11 09:52:00,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,44230,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",568,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:52:00 wazuh-manager sshd[4501]: Failed password for cyber from 192.168.217.133 port 44230 ssh2,log,"Feb 11, 2026 @ 12:52:02.684",journald,1770803522.593015,"Feb 11, 2026 @ 12:52:02.684", , , , , , , 
wazuh-alerts-4.x-2026.02.11,T6gdTJwB92Rb1F_Ze4PJ,1,1,wazuh-manager,sshd,Feb 11 09:52:03,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,44176,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",571,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:52:03 wazuh-manager sshd[4482]: Failed password for cyber from 192.168.217.133 port 44176 ssh2,log,"Feb 11, 2026 @ 12:52:04.689",journald,1770803524.594461,"Feb 11, 2026 @ 12:52:04.689", , , , , , , 
wazuh-alerts-4.x-2026.02.11,WKgdTJwB92Rb1F_Ze4PJ,1,1,wazuh-manager,sshd,Feb 11 09:52:04,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,44212,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",575,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:52:04 wazuh-manager sshd[4493]: Failed password for cyber from 192.168.217.133 port 44212 ssh2,log,"Feb 11, 2026 @ 12:52:04.692",journald,1770803524.598818,"Feb 11, 2026 @ 12:52:04.692", , , , , , , 
wazuh-alerts-4.x-2026.02.11,XagdTJwB92Rb1F_Zh4N4,1,1,wazuh-manager,sshd,Feb 11 09:52:05,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,44172,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",580,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:52:05 wazuh-manager sshd[4481]: Failed password for cyber from 192.168.217.133 port 44172 ssh2,log,"Feb 11, 2026 @ 12:52:06.692",journald,1770803526.601228,"Feb 11, 2026 @ 12:52:06.692", , , , , , , 
wazuh-alerts-4.x-2026.02.11,XqgdTJwB92Rb1F_Zh4N4,1,1,wazuh-manager,sshd,Feb 11 09:52:05,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,44176,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",581,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:52:05 wazuh-manager sshd[4482]: Failed password for cyber from 192.168.217.133 port 44176 ssh2,log,"Feb 11, 2026 @ 12:52:06.692",journald,1770803526.601710,"Feb 11, 2026 @ 12:52:06.692", , , , , , , 
wazuh-alerts-4.x-2026.02.11,a6grTJwB92Rb1F_Z-YO-,1,1,wazuh-manager,sudo,Feb 11 10:07:51,wazuh-manager,000,wazuh-manager, ,root(uid=0), ,false,3,"[""164.312.b""]","[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]","[""AU.14"",""AC.7""]","[""IV_32.2""]",2,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",5501,"[""7.8"",""7.9""]",pam,pam,Feb 11 10:07:51 wazuh-manager sudo[4838]: pam_unix(sudo:session): session opened for user root(uid=0) by cyber(uid=1000),log,"Feb 11, 2026 @ 13:07:52.158",journald,1770804472.604934,"Feb 11, 2026 @ 13:07:52.158",1000, , ,cyber, , , 
wazuh-alerts-4.x-2026.02.11,bKgrTJwB92Rb1F_Z-YO-,1,1,wazuh-manager,sudo,Feb 11 10:07:51,wazuh-manager,000,wazuh-manager, ,root, ,false,3,"[""164.312.b""]","[""10.2.5"",""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]","[""AU.14"",""AC.7"",""AC.6""]","[""IV_32.2""]",1,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]",5402,"[""7.6"",""7.8"",""7.13""]",sudo,sudo,Feb 11 10:07:51 wazuh-manager sudo[4838]:    cyber : TTY=tty1 ; PWD=/home/cyber ; USER=root ; COMMAND=/usr/bin/apt update,log,"Feb 11, 2026 @ 13:07:52.158",journald,1770804472.605376,"Feb 11, 2026 @ 13:07:52.158", , ,tty1,cyber,/home/cyber,/usr/bin/apt update,First time user executed the sudo command
wazuh-alerts-4.x-2026.02.11,dag1TJwB92Rb1F_ZC4Mq,1,1,wazuh-manager,sudo,Feb 11 10:17:46,wazuh-manager,000,wazuh-manager, ,root, ,false,3,"[""164.312.b""]","[""10.2.5"",""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]","[""AU.14"",""AC.7"",""AC.6""]","[""IV_32.2""]",3,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]",5402,"[""7.6"",""7.8"",""7.13""]",sudo,sudo,Feb 11 10:17:46 wazuh-manager sudo[5496]:    cyber : TTY=tty1 ; PWD=/home/cyber ; USER=root ; COMMAND=/usr/bin/cp /tmp/attack_traffic.pcap /mnt/hgfs/traffic/,log,"Feb 11, 2026 @ 13:17:46.989",journald,1770805066.607620,"Feb 11, 2026 @ 13:17:46.989", , ,tty1,cyber,/home/cyber,/usr/bin/cp /tmp/attack_traffic.pcap /mnt/hgfs/traffic/,First time user executed the sudo command
wazuh-alerts-4.x-2026.02.11,bqgsTJwB92Rb1F_ZW4NB,1,1,wazuh-manager,sudo,Feb 11 10:08:11,wazuh-manager,000,wazuh-manager, ,root, ,false,3,"[""164.312.b""]","[""10.2.5"",""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]","[""AU.14"",""AC.7"",""AC.6""]","[""IV_32.2""]",2,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]",5402,"[""7.6"",""7.8"",""7.13""]",sudo,sudo,Feb 11 10:08:11 wazuh-manager sudo[5173]:    cyber : TTY=tty1 ; PWD=/home/cyber ; USER=root ; COMMAND=/usr/bin/apt install open-vm-tools,log,"Feb 11, 2026 @ 13:08:12.189",journald,1770804492.606262,"Feb 11, 2026 @ 13:08:12.189", , ,tty1,cyber,/home/cyber,/usr/bin/apt install open-vm-tools,First time user executed the sudo command
wazuh-alerts-4.x-2026.02.11,aKgqTJwB92Rb1F_ZDYOH,1,1,wazuh-manager,sshd,Feb 11 10:05:44,wazuh-manager,000,wazuh-manager, ,cyber(uid=1000), ,false,3,"[""164.312.b""]","[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]","[""AU.14"",""AC.7""]","[""IV_32.2""]",1,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",5501,"[""7.8"",""7.9""]",pam,pam,Feb 11 10:05:44 wazuh-manager sshd[4723]: pam_unix(sshd:session): session opened for user cyber(uid=1000) by cyber(uid=0),log,"Feb 11, 2026 @ 13:05:45.948",journald,1770804345.603656,"Feb 11, 2026 @ 13:05:45.948",0, , ,cyber, , , 
wazuh-alerts-4.x-2026.02.11,aqgqTJwB92Rb1F_ZEYM6,1,1,wazuh-manager,sshd,Feb 11 10:05:48,wazuh-manager,000,wazuh-manager, ,cyber, ,false,3,"[""164.312.b""]","[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]","[""AU.14"",""AC.7""]","[""IV_32.2""]",1, , , ,5502,"[""7.8"",""7.9""]",pam,pam,Feb 11 10:05:48 wazuh-manager sshd[4723]: pam_unix(sshd:session): session closed for user cyber,log,"Feb 11, 2026 @ 13:05:49.967",journald,1770804349.604556,"Feb 11, 2026 @ 13:05:49.967", , , , , , , 
wazuh-alerts-4.x-2026.02.11,W6gbTJwB92Rb1F_ZroBW,1,1,wazuh-manager,sshd,Feb 11 09:50:06,wazuh-manager,000,wazuh-manager, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",32, , , ,2501,"[""7.8""]", ,sshd,Feb 11 09:50:06 wazuh-manager sshd[4273]: Disconnecting authenticating user cyber 192.168.217.133 port 33518: Too many authentication failures [preauth],log,"Feb 11, 2026 @ 12:50:08.357",journald,1770803408.184489,"Feb 11, 2026 @ 12:50:08.357", , , , , , , 
wazuh-alerts-4.x-2026.02.11,XagbTJwB92Rb1F_ZroBW,1,1,wazuh-manager,sshd,Feb 11 09:50:06,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49716,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",170,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:06 wazuh-manager sshd[4318]: Failed password for cyber from 192.168.217.133 port 49716 ssh2,log,"Feb 11, 2026 @ 12:50:08.357",journald,1770803408.187140,"Feb 11, 2026 @ 12:50:08.357", , , , , , , 
wazuh-alerts-4.x-2026.02.11,XqgbTJwB92Rb1F_ZroBW,1,1,wazuh-manager,sshd,Feb 11 09:50:06,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",39,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Feb 11 09:50:06 wazuh-manager sshd[4338]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.217.133  user=cyber,log,"Feb 11, 2026 @ 12:50:08.357",journald,1770803408.187622,"Feb 11, 2026 @ 12:50:08.357",0,0,ssh, , , , 
wazuh-alerts-4.x-2026.02.11,X6gbTJwB92Rb1F_ZroBW,1,1,wazuh-manager,sshd,Feb 11 09:50:06,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49748,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",171,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:06 wazuh-manager sshd[4319]: Failed password for cyber from 192.168.217.133 port 49748 ssh2,log,"Feb 11, 2026 @ 12:50:08.357",journald,1770803408.188159,"Feb 11, 2026 @ 12:50:08.357", , , , , , , 
wazuh-alerts-4.x-2026.02.11,ZagbTJwB92Rb1F_ZroBW,1,1,wazuh-manager,sshd,Feb 11 09:50:07,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49830,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",176,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:07 wazuh-manager sshd[4328]: Failed password for cyber from 192.168.217.133 port 49830 ssh2,log,"Feb 11, 2026 @ 12:50:08.357",journald,1770803408.191051,"Feb 11, 2026 @ 12:50:08.357", , , , , , , 
wazuh-alerts-4.x-2026.02.11,Z6gbTJwB92Rb1F_ZtYDW,1,1,wazuh-manager,sshd,Feb 11 09:50:07,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49852,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",178,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:07 wazuh-manager sshd[4334]: Failed password for cyber from 192.168.217.133 port 49852 ssh2,log,"Feb 11, 2026 @ 12:50:08.358",journald,1770803408.192015,"Feb 11, 2026 @ 12:50:08.358", , , , , , , 
wazuh-alerts-4.x-2026.02.11,aagbTJwB92Rb1F_ZuoAA,1,1,wazuh-manager,sshd,Feb 11 09:50:08,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49694,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",180,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:08 wazuh-manager sshd[4314]: Failed password for cyber from 192.168.217.133 port 49694 ssh2,log,"Feb 11, 2026 @ 12:50:10.363",journald,1770803410.192979,"Feb 11, 2026 @ 12:50:10.363", , , , , , , 
